|6.6.6
peridotite_stx11_1.tab                                                                              
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  13645.5        2171.72        3166.94        7.09029        4.11791     
  15160.5        2171.72        3173.04        7.11332        4.12424     
  16675.6        2171.72        3179.54        7.14838        4.13263     
  18190.6        2171.72        3185.59        7.17405        4.13944     
  19705.7        2171.72        3191.62        7.19966        4.14626     
  21220.7        2171.72        3197.52        7.22405        4.15288     
  22735.8        2171.72        3203.36        7.24818        4.15944     
  24250.8        2171.72        3209.15        7.27378        4.16633     
  25765.9        2171.72        3214.80        7.29390        4.17210     
  27280.9        2171.72        3220.43        7.31754        4.17862     
  28796.0        2171.72        3225.97        7.33889        4.18465     
  30311.0        2171.72        3231.50        7.35974        4.19054     
  31826.1        2171.72        3236.90        7.38145        4.19669     
  33341.1        2171.72        3242.29        7.40153        4.20243     
  34856.2        2171.72        3247.63        7.42117        4.20806     
  36371.2        2171.72        3258.68        7.47737        4.22359     
  37886.3        2171.72        3267.66        7.52052        4.23607     
  39401.3        2171.72        3277.18        7.56561        4.24873     
  40916.4        2171.72        3283.01        7.58932        4.25672     
  42431.4        2171.72        3289.13        7.61305        4.26408     
  43946.5        2171.72        3299.25        7.66377        4.27902     
  45461.5        2171.72        3305.57        7.68920        4.28685     
  46976.6        2171.72        3314.64        7.73290        4.30030     
  48491.6        2171.72        3320.34        7.75439        4.30719     
  50006.7        2171.72        3325.11        7.76839        4.31174     
  51521.7        2171.72        3332.39        7.80113        4.32231     
  53036.8        2171.72        3337.74        7.81945        4.32831     
  54551.8        2171.72        3342.82        7.83830        4.33438     
  56066.9        2171.72        3348.67        7.85923        4.34122     
  57581.9        2171.72        3353.56        7.87539        4.34633     
  59097.0        2171.72        3359.28        7.89738        4.35370     
  60612.0        2171.72        3364.41        7.91501        4.35943     
  62127.1        2171.72        3369.26        7.93141        4.36471     
  63642.1        2171.72        3374.44        7.94909        4.37042     
  65157.2        2171.72        3379.10        7.96437        4.37530     
  66672.2        2171.72        3384.27        7.98194        4.38096     
  68187.3        2171.72        3389.05        7.99801        4.38614     
  69702.3        2171.72        3393.76        8.01359        4.39111     
  71217.4        2171.72        3398.65        8.02977        4.39631     
  72732.4        2171.72        3403.25        8.04492        4.40114     
  74247.5        2171.72        3408.10        8.06076        4.40618     
  75762.5        2171.72        3412.75        8.07596        4.41099     
  77277.6        2171.72        3417.36        8.09139        4.41602     
  78792.6        2171.72        3422.10        8.10679        4.42092     
  80307.7        2171.72        3426.62        8.12174        4.42576     
  81822.7        2171.72        3431.24        8.13662        4.43042     
  83337.8        2171.72        3435.75        8.15149        4.43518     
  84852.8        2171.72        3440.46        8.16683        4.44017     
  86367.9        2171.72        3444.94        8.18148        4.44486     
  87882.9        2171.72        3449.44        8.19614        4.44959     
  89398.0        2171.72        3454.09        8.21128        4.45449     
  90913.0        2171.72        3458.57        8.22581        4.45919     
  92428.1        2171.72        3463.24        8.24115        4.46428     
  93943.1        2171.72        3467.66        8.25533        4.46879     
  95458.2        2171.72        3472.29        8.27072        4.47401     
  96973.2        2171.72        3476.83        8.28520        4.47867     
  98488.3        2171.72        3481.41        8.30021        4.48373     
  100003.        2171.72        3486.31        8.31623        4.48925     
  101518.        2171.72        3490.73        8.33050        4.49395     
  103033.        2171.72        3495.35        8.34535        4.49892     
  104548.        2171.72        3500.28        8.36161        4.50477     
  106064.        2171.72        3505.30        8.37782        4.51046     
  107579.        2171.72        3510.72        8.39562        4.51704     
  109094.        2171.72        3515.20        8.40992        4.52193     
  110609.        2171.72        3520.14        8.42588        4.52768     
  112124.        2171.72        3524.97        8.44138        4.53324     
  113639.        2171.72        3530.05        8.45765        4.53923     
  115154.        2171.72        3534.97        8.47331        4.54496     
  116669.        2171.72        3540.36        8.49057        4.55153     
  118184.        2171.72        3545.21        8.50524        4.55652     
  119699.        2171.72        3550.23        8.52053        4.56195     
  121214.        2171.72        3555.20        8.53555        4.56721     
  122729.        2171.72        3560.13        8.55046        4.57241     
  124244.        2171.72        3564.95        8.56529        4.57791     
  125759.        2171.72        3570.01        8.58016        4.58283     
  127274.        2171.72        3574.79        8.59488        4.58835     
  128789.        2171.72        3579.69        8.60959        4.59357     
  130304.        2171.72        3584.35        8.62421        4.59937     
  131819.        2171.72        3589.22        8.63875        4.60452     
  133334.        2171.72        3593.94        8.65324        4.61008     
