|6.6.6
peridotite_hpha02_1.tab                                                                             
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  137880.        1634.34        3603.76        8.84844        4.88118     
  139395.        1634.34        3607.25        8.85982        4.88598     
  140910.        1634.34        3610.73        8.87118        4.89078     
  142425.        1634.34        3614.20        8.88249        4.89553     
  143940.        1634.34        3617.67        8.89381        4.90034     
  145455.        1634.34        3621.11        8.90505        4.90508     
  146970.        1634.34        3624.55        8.91631        4.90983     
  148485.        1634.34        3627.98        8.92753        4.91456     
  150000.        1634.34        3631.39        8.93872        4.91928     
  10.0000        1648.48        3126.53        6.51677        2.98526     
  1525.05        1648.48        3145.25        6.54810        3.00466     
  3040.10        1648.48        3164.48        6.58107        3.02387     
  4555.15        1648.48        3181.60        6.61193        3.04059     
  6070.20        1648.48        3203.41        6.65010        3.06193     
  7585.25        1648.48        3211.01        6.67726        3.07056     
  9100.30        1648.48        3217.86        6.70129        3.07802     
  10615.4        1648.48        3224.22        7.60791        4.36166     
  12130.4        1648.48        3229.13        7.62417        4.36772     
  13645.5        1648.48        3234.02        7.64046        4.37380     
  15160.5        1648.48        3238.88        7.65655        4.37983     
  16675.6        1648.48        3243.73        7.67271        4.38588     
  18190.6        1648.48        3248.55        7.68871        4.39190     
  19705.7        1648.48        3256.40        7.71565        4.40343     
  21220.7        1648.48        3264.16        7.74255        4.41496     
  22735.8        1648.48        3274.47        7.77785        4.43094     
  24250.8        1648.48        3278.84        7.79283        4.43649     
  25765.9        1648.48        3286.30        7.81825        4.44751     
  27280.9        1648.48        3294.59        7.84629        4.46002     
  28796.0        1648.48        3298.90        7.86086        4.46553     
  30311.0        1648.48        3308.84        7.89410        4.48094     
  31826.1        1648.48        3315.31        7.91568        4.49026     
  33341.1        1648.48        3320.49        7.93290        4.49733     
  34856.2        1648.48        3324.84        7.94710        4.50287     
  36371.2        1648.48        3331.39        7.96885        4.51242     
  37886.3        1648.48        3336.24        7.98484        4.51895     
  39401.3        1648.48        3342.13        8.00426        4.52732     
  40916.4        1648.48        3347.03        8.02032        4.53395     
  42431.4        1648.48        3351.64        8.03518        4.53999     
  43946.5        1648.48        3357.08        8.05312        4.54767     
  45461.5        1648.48        3361.74        8.06821        4.55387     
  46976.6        1648.48        3366.59        8.08400        4.56047     
  48491.6        1648.48        3371.17        8.09878        4.56656     
  50006.7        1648.48        3375.49        8.11257        4.57214     
  51521.7        1648.48        3380.47        8.12882        4.57904     
  53036.8        1648.48        3384.75        8.14246        4.58463     
  54551.8        1648.48        3389.45        8.15771        4.59099     
  56066.9        1648.48        3393.69        8.17126        4.59653     
  57581.9        1648.48        3398.06        8.18522        4.60229     
  59097.0        1648.48        3402.70        8.20023        4.60862     
  60612.0        1648.48        3406.96        8.21386        4.61423     
  62127.1        1648.48        3411.31        8.22782        4.62004     
  63642.1        1648.48        3415.54        8.24127        4.62558     
  65157.2        1648.48        3419.73        8.25466        4.63110     
  66672.2        1648.48        3424.05        8.26854        4.63691     
  68187.3        1648.48        3428.22        8.28179        4.64242     
  69702.3        1648.48        3432.42        8.29523        4.64801     
  71217.4        1648.48        3436.55        8.30840        4.65346     
  72732.4        1648.48        3440.66        8.32153        4.65888     
  74247.5        1648.48        3444.76        8.33461        4.66432     
  75762.5        1648.48        3448.75        8.34728        4.66955     
  77277.6        1648.48        3452.89        8.36053        4.67511     
  78792.6        1648.48        3456.87        8.37320        4.68034     
  80307.7        1648.48        3460.92        8.38615        4.68576     
  81822.7        1648.48        3464.93        8.39895        4.69110     
  83337.8        1648.48        3468.91        8.41164        4.69638     
  84852.8        1648.48        3472.87        8.42426        4.70161     
  86367.9        1648.48        3476.80        8.43679        4.70684     
  87882.9        1648.48        3480.72        8.44933        4.71206     
  89398.0        1648.48        3484.64        8.46186        4.71728     
  90913.0        1648.48        3488.52        8.47425        4.72245     
  92428.1        1648.48        3492.38        8.48657        4.72757     
  93943.1        1648.48        3496.27        8.49904        4.73280     
  95458.2        1648.48        3500.10        8.51128        4.73790     
  96973.2        1648.48        3503.94        8.52358        4.74305     
  98488.3        1648.48        3507.75        8.53578        4.74815     
  100003.        1648.48        3511.56        8.54796        4.75325     
  101518.        1648.48        3515.36        8.56012        4.75835     
  103033.        1648.48        3519.12        8.57219        4.76339     
  104548.        1648.48        3522.89        8.58427        4.76846     
  106064.        1648.48        3526.64        8.59630        4.77351     
