|6.6.6
dunite_hpha02_1.tab                                                                                 
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  146970.        2086.87        3645.69        5.39386        1.22793     
  148485.        2086.87        3652.74        5.38945        1.20370     
  150000.        2086.87        3659.21        5.39302        1.19136     
  10.0000        2101.01        2778.63        3.68543       0.966883     
  1525.05        2101.01        2776.90        3.52457       0.690429     
  3040.10        2101.01        2789.57        3.52420       0.641180     
  4555.15        2101.01        2826.67        3.81397        1.03781     
  6070.20        2101.01        2865.08        4.11081        1.34525     
  7585.25        2101.01        2878.78        4.14598        1.35931     
  9100.30        2101.01        2893.76        4.20291        1.39637     
  10615.4        2101.01        2908.42        4.26020        1.43371     
  12130.4        2101.01        2923.40        4.32602        1.47933     
  13645.5        2101.01        2939.06        4.40825        1.54072     
  15160.5        2101.01        2958.98        4.49547        1.60215     
  16675.6        2101.01        2981.52        4.64630        1.72127     
  18190.6        2101.01        3001.39        4.68093        1.72955     
  19705.7        2101.01        3023.21        4.86905        1.87462     
  21220.7        2101.01        3041.59        5.03949        1.99953     
  22735.8        2101.01        3069.70        5.38626        2.24889     
  24250.8        2101.01        3089.68        5.61392        2.39681     
  25765.9        2101.01        3075.97        5.24142        2.11970     
  27280.9        2101.01        3107.12        5.69818        2.43536     
  28796.0        2101.01        3099.40        5.41922        2.23079     
  30311.0        2101.01        3123.92        5.78407        2.47536     
  31826.1        2101.01        3118.47        5.53110        2.29184     
  33341.1        2101.01        3139.45        5.85346        2.50478     
  34856.2        2101.01        3140.44        5.73583        2.41752     
  36371.2        2101.01        3153.37        5.90114        2.52052     
  37886.3        2101.01        3161.92        5.96883        2.55722     
  39401.3        2101.01        3179.61        6.29949        2.75518     
  40916.4        2101.01        3184.42        6.28601        2.74155     
  42431.4        2101.01        3198.33        6.56256        2.89446     
  43946.5        2101.01        3191.97        6.18610        2.66836     
  45461.5        2101.01        3213.01        6.72514        2.97335     
  46976.6        2101.01        3229.13        6.94495        3.08268     
  48491.6        2101.01        3234.61        7.86375        4.39215     
  50006.7        2101.01        3239.08        7.87708        4.39789     
  51521.7        2101.01        3243.53        7.89036        4.40360     
  53036.8        2101.01        3247.97        7.90357        4.40929     
  54551.8        2101.01        3252.38        7.91675        4.41498     
  56066.9        2101.01        3256.78        7.92990        4.42066     
  57581.9        2101.01        3261.16        7.94302        4.42633     
  59097.0        2101.01        3265.52        7.95609        4.43198     
  60612.0        2101.01        3269.88        7.96932        4.43785     
  62127.1        2101.01        3274.21        7.98232        4.44348     
  63642.1        2101.01        3278.58        7.99543        4.44922     
  65157.2        2101.01        3282.94        8.00849        4.45494     
  66672.2        2101.01        3287.27        8.02149        4.46064     
  68187.3        2101.01        3291.58        8.03445        4.46632     
  69702.3        2101.01        3295.88        8.04738        4.47200     
  71217.4        2101.01        3300.16        8.06026        4.47765     
  72732.4        2101.01        3304.41        8.07308        4.48329     
  74247.5        2101.01        3308.61        8.08578        4.48883     
  75762.5        2101.01        3312.84        8.09855        4.49446     
  77277.6        2101.01        3317.03        8.11124        4.50003     
  78792.6        2101.01        3321.21        8.12390        4.50560     
  80307.7        2101.01        3325.39        8.13655        4.51119     
  81822.7        2101.01        3329.54        8.14914        4.51673     
  83337.8        2101.01        3333.66        8.16167        4.52225     
  84852.8        2101.01        3337.77        8.17417        4.52776     
  86367.9        2101.01        3341.86        8.18663        4.53325     
  87882.9        2101.01        3345.94        8.19907        4.53874     
  89398.0        2101.01        3349.99        8.21145        4.54421     
  90913.0        2101.01        3354.03        8.22380        4.54966     
  92428.1        2101.01        3358.06        8.23611        4.55510     
  93943.1        2101.01        3362.07        8.24841        4.56053     
  95458.2        2101.01        3366.07        8.26066        4.56595     
  96973.2        2101.01        3370.04        8.27287        4.57134     
  98488.3        2101.01        3374.01        8.28506        4.57675     
  100003.        2101.01        3378.28        7.39322        3.23337     
  101518.        2101.01        3384.41        7.31600        3.18517     
  103033.        2101.01        3391.90        7.19618        3.10899     
  104548.        2101.01        3398.38        7.12425        3.05991     
  106064.        2101.01        3404.73        7.06432        3.01709     
  107579.        2101.01        3411.99        6.97930        2.95630     
  109094.        2101.01        3421.40        6.83477        2.85201     
  110609.        2101.01        3421.52        6.97993        2.94707     
  112124.        2101.01        3431.68        6.82409        2.83348     
  113639.        2101.01        3443.43        6.63587        2.68957     
  115154.        2101.01        3446.50        6.69327        2.72635     
