|6.6.6
dunite_hp02_1.tab                                                                                   
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  27280.9        983.838        3305.94        8.25401        4.72564     
  28796.0        983.838        3310.11        8.26644        4.73113     
  30311.0        983.838        3314.34        8.27928        4.73684     
  31826.1        983.838        3318.48        8.29172        4.74235     
  33341.1        983.838        3322.59        8.30404        4.74780     
  34856.2        983.838        3326.60        8.31589        4.75302     
  36371.2        983.838        3330.71        8.32828        4.75852     
  37886.3        983.838        3334.75        8.34043        4.76390     
  39401.3        983.838        3338.80        8.35260        4.76930     
  40916.4        983.838        3342.81        8.36466        4.77465     
  42431.4        983.838        3346.79        8.37658        4.77994     
  43946.5        983.838        3350.78        8.38864        4.78530     
  45461.5        983.838        3354.74        8.40055        4.79059     
  46976.6        983.838        3358.69        8.41244        4.79587     
  48491.6        983.838        3362.62        8.42431        4.80115     
  50006.7        983.838        3366.51        8.43604        4.80637     
  51521.7        983.838        3370.43        8.44792        4.81167     
  53036.8        983.838        3374.30        8.45962        4.81687     
  54551.8        983.838        3378.17        8.47134        4.82211     
  56066.9        983.838        3382.03        8.48306        4.82733     
  57581.9        983.838        3385.87        8.49469        4.83252     
  59097.0        983.838        3389.70        8.50635        4.83773     
  60612.0        983.838        3393.51        8.51794        4.84290     
  62127.1        983.838        3397.31        8.52950        4.84807     
  63642.1        983.838        3401.10        8.54105        4.85325     
  65157.2        983.838        3404.87        8.55256        4.85839     
  66672.2        983.838        3408.64        8.56407        4.86356     
  68187.3        983.838        3412.39        8.57556        4.86871     
  69702.3        983.838        3416.12        8.58697        4.87382     
  71217.4        983.838        3419.85        8.59843        4.87897     
  72732.4        983.838        3423.56        8.60981        4.88408     
  74247.5        983.838        3427.26        8.62120        4.88921     
  75762.5        983.838        3430.95        8.63253        4.89429     
  77277.6        983.838        3434.63        8.64386        4.89940     
  78792.6        983.838        3438.29        8.65514        4.90448     
  80307.7        983.838        3441.95        8.66643        4.90955     
  81822.7        983.838        3445.59        8.67769        4.91463     
  83337.8        983.838        3449.21        8.68891        4.91969     
  84852.8        983.838        3452.83        8.70013        4.92476     
  86367.9        983.838        3456.43        8.71126        4.92976     
  87882.9        983.838        3460.05        8.72240        4.93486     
  89398.0        983.838        3463.63        8.73352        4.93989     
  90913.0        983.838        3467.20        8.74463        4.94491     
  92428.1        983.838        3470.76        8.75571        4.94992     
  93943.1        983.838        3474.31        8.76678        4.95494     
  95458.2        983.838        3477.85        8.77782        4.95994     
  96973.2        983.838        3481.38        8.78883        4.96493     
  98488.3        983.838        3484.90        8.79983        4.96992     
  100003.        983.838        3488.41        8.81080        4.97488     
  101518.        983.838        3491.90        8.82174        4.97986     
  103033.        983.838        3495.39        8.83267        4.98482     
  104548.        983.838        3498.86        8.84358        4.98978     
  106064.        983.838        3502.33        8.85447        4.99473     
  107579.        983.838        3505.78        8.86533        4.99966     
  109094.        983.838        3509.23        8.87617        5.00460     
  110609.        983.838        3512.66        8.88699        5.00953     
  112124.        983.838        3516.09        8.89779        5.01445     
  113639.        983.838        3519.50        8.90856        5.01935     
  115154.        983.838        3522.91        8.91932        5.02426     
  116669.        983.838        3526.30        8.93005        5.02915     
