|6.6.6
peridotite_hp02_1.tab                                                                               
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  118184.        1860.61        3537.22        8.51464        4.71980     
  119699.        1860.61        3540.94        8.52555        4.72497     
  121214.        1860.61        3544.66        8.53645        4.73014     
  122729.        1860.61        3548.36        8.54729        4.73530     
  124244.        1860.61        3552.06        8.55815        4.74049     
  125759.        1860.61        3555.74        8.56898        4.74564     
  127274.        1860.61        3559.41        8.57977        4.75076     
  128789.        1860.61        3563.08        8.59060        4.75591     
  130304.        1860.61        3566.72        8.60135        4.76106     
  131819.        1860.61        3570.35        8.61203        4.76610     
  133334.        1860.61        3573.97        8.62268        4.77121     
  134849.        1860.61        3577.57        8.63333        4.77628     
  136365.        1860.61        3581.19        8.64405        4.78140     
  137880.        1860.61        3584.77        8.65464        4.78647     
  139395.        1860.61        3588.35        8.66522        4.79151     
  140910.        1860.61        3591.92        8.67580        4.79659     
  142425.        1860.61        3595.48        8.68631        4.80163     
  143940.        1860.61        3599.02        8.69685        4.80663     
  145455.        1860.61        3602.56        8.70733        4.81163     
  146970.        1860.61        3606.08        8.71783        4.81668     
  148485.        1860.61        3609.60        8.72831        4.82170     
  150000.        1860.61        3613.11        8.73877        4.82670     
  10.0000        1874.75        3053.57        5.77043        2.73786     
  1525.05        1874.75        3062.81        5.79926        2.74265     
  3040.10        1874.75        3072.00        5.82947        2.74740     
  4555.15        1874.75        3080.82        5.85790        2.75199     
  6070.20        1874.75        3164.30        6.48825        2.96351     
  7585.25        1874.75        3177.76        6.58584        2.98622     
  9100.30        1874.75        3183.88        6.60224        2.99177     
  10615.4        1874.75        3191.47        6.62450        2.99971     
  12130.4        1874.75        3198.05        6.64281        3.00616     
  13645.5        1874.75        3204.82        6.66190        3.01297     
  15160.5        1874.75        3211.13        7.53417        4.26956     
  16675.6        1874.75        3216.13        7.54714        4.27532     
  18190.6        1874.75        3221.11        7.56008        4.28109     
  19705.7        1874.75        3226.07        7.57300        4.28684     
  21220.7        1874.75        3231.00        7.58587        4.29259     
  22735.8        1874.75        3235.91        7.59872        4.29833     
  24250.8        1874.75        3240.79        7.61153        4.30406     
  25765.9        1874.75        3248.79        7.63898        4.31643     
  27280.9        1874.75        3257.40        7.66968        4.33030     
  28796.0        1874.75        3264.80        7.69454        4.34128     
  30311.0        1874.75        3271.06        7.71420        4.35000     
  31826.1        1874.75        3277.56        7.73518        4.35938     
  33341.1        1874.75        3283.87        7.75535        4.36832     
  34856.2        1874.75        3290.90        7.77927        4.37918     
  36371.2        1874.75        3299.94        7.81321        4.39443     
  37886.3        1874.75        3304.05        7.82305        4.39876     
  39401.3        1874.75        3311.01        7.84708        4.40958     
  40916.4        1874.75        3315.92        7.86105        4.41581     
  42431.4        1874.75        3321.58        7.87889        4.42386     
  43946.5        1874.75        3327.97        7.90041        4.43348     
  45461.5        1874.75        3332.39        7.91224        4.43883     
  46976.6        1874.75        3338.35        7.93187        4.44760     
  48491.6        1874.75        3342.70        7.94355        4.45295     
  50006.7        1874.75        3347.75        7.95878        4.45987     
  51521.7        1874.75        3353.16        7.97593        4.46750     
  53036.8        1874.75        3357.55        7.98800        4.47308     
  54551.8        1874.75        3362.58        8.00338        4.48002     
  56066.9        1874.75        3367.08        8.01615        4.48590     
  57581.9        1874.75        3371.81        8.03019        4.49229     
  59097.0        1874.75        3376.71        8.04511        4.49903     
  60612.0        1874.75        3381.01        8.05709        4.50458     
  62127.1        1874.75        3385.83        8.07179        4.51124     
  63642.1        1874.75        3390.05        8.08346        4.51668     
  65157.2        1874.75        3394.57        8.09668        4.52277     
  66672.2        1874.75        3399.18        8.11047        4.52903     
  68187.3        1874.75        3403.38        8.12225        4.53456     
  69702.3        1874.75        3407.83        8.13535        4.54058     
  71217.4        1874.75        3412.21        8.14815        4.54648     
  72732.4        1874.75        3416.53        8.16071        4.55228     
  74247.5        1874.75        3420.80        8.17306        4.55797     
  75762.5        1874.75        3424.92        8.18469        4.56346     
  77277.6        1874.75        3429.19        8.19712        4.56923     
  78792.6        1874.75        3433.41        8.20939        4.57491     
  80307.7        1874.75        3437.53        8.22115        4.58043     
  81822.7        1874.75        3441.79        8.23374        4.58624     
  83337.8        1874.75        3445.90        8.24560        4.59178     
  84852.8        1874.75        3450.02        8.25753        4.59733     
  86367.9        1874.75        3454.10        8.26929        4.60284     
